"Date","Share Code","Year High (GHS)","Year Low (GHS)","Previous Closing Price VWAP (GHS)","Opening Price (GHS)","Closing Price VWAP (GHS)","Price Change (GHS)","Closing Bid Price (GHS)","Closing Offer Price (GHS)","Total Shares Traded","Total Value Traded","Last Transaction Price (GHS)"
"2008-10-24","GOIL","0.4000","0.2500","0.3900","0.3900","0.3900","0.0000","0.0000","0.3000","1500","","0"
"2008-10-27","GOIL","0.4000","0.2500","0.3900","0.3900","0.3900","0.0000","0.0000","0.3900","300","","0"
"2008-10-28","GOIL","0.4000","0.2500","0.3900","0.3900","0.3900","0.0000","0.0000","0.3800","100","","0"
"2008-10-29","GOIL","0.4000","0.2500","0.3900","0.3900","0.3900","0.0000","0.0000","0.3900","0","","0"
"2008-10-30","GOIL","0.4000","0.2500","0.3900","0.3900","0.3800","-0.0100","0.0000","0.3900","15000","","0"
"2008-10-31","GOIL","0.4000","0.2500","0.3800","0.3800","0.3800","0.0000","0.0000","0.3500","0","","0"
"2008-11-03","GOIL","0.4000","0.2500","0.3800","0.3800","0.3600","-0.0200","0.0000","0.3500","6100","","0"
"2008-11-04","GOIL","0.4000","0.2500","0.3600","0.3600","0.3600","0.0000","0.0000","0.3500","0","","0"
"2008-11-05","GOIL","0.4000","0.2500","0.3600","0.3600","0.3600","0.0000","0.0000","0.3500","3000","","0"
"2008-11-06","GOIL","0.4000","0.2500","0.3600","0.3600","0.3600","0.0000","0.0000","0.3500","0","","0"
"2008-11-07","GOIL","0.4000","0.2500","0.3600","0.3600","0.3600","0.0000","0.0000","0.3500","0","","0"
"2008-11-10","GOIL","0.4000","0.2500","0.3600","0.3600","0.3600","0.0000","0.0000","0.3500","0","","0"
"2008-11-11","GOIL","0.4000","0.2500","0.3600","0.3600","0.3600","0.0000","0.0000","0.0000","700","","0"
"2008-11-12","GOIL","0.4000","0.2500","0.3600","0.3600","0.3600","0.0000","0.0000","0.3600","100","","0"
"2008-11-13","GOIL","0.4000","0.2500","0.3600","0.3600","0.3600","0.0000","","","0","","0"
"2008-11-14","GOIL","0.4000","0.2500","0.3600","0.3600","0.3600","0.0000","","","0","","0"
"2008-11-17","GOIL","0.4000","0.2500","0.3600","0.3600","0.3400","-0.0200","","","8600","","0"
"2008-11-18","GOIL","0.4000","0.2500","0.3400","0.3400","0.3400","0.0000","0.0000","0.3400","2000","","0"
"2008-11-19","GOIL","0.4000","0.2500","0.3400","0.3400","0.3400","0.0000","0.0000","0.3400","0","","0"
"2008-11-20","GOIL","0.4000","0.2500","0.3400","0.3400","0.3400","0.0000","0.0000","0.3400","0","","0"
"2008-11-21","GOIL","0.4000","0.2500","0.3400","0.3400","0.3400","0.0000","0.0000","0.3400","0","","0"
"2008-11-24","GOIL","0.4000","0.2500","0.3400","0.3400","0.3400","0.0000","0.0000","0.3400","0","","0"
"2008-11-25","GOIL","0.4000","0.2500","0.3400","0.3400","0.3400","0.0000","0.0000","0.3400","1000","","0"
"2008-11-26","GOIL","0.4000","0.2500","0.3400","0.3400","0.3400","0.0000","","","0","","0"
"2008-11-27","GOIL","0.4000","0.2500","0.3400","0.3400","0.3400","0.0000","0.0000","0.3400","5100","","0"
"2008-11-28","GOIL","0.4000","0.2500","0.3400","0.3400","0.3400","0.0000","0.0000","0.3400","0","","0"
"2008-12-01","GOIL","0.4000","0.2500","0.3400","0.3400","0.3400","0.0000","0.0000","0.3400","0","","0"
"2008-12-02","GOIL","0.4000","0.2500","0.3400","0.3400","0.3400","0.0000","0.0000","0.3400","6000","","0"
"2008-12-03","GOIL","0.4000","0.2500","0.3400","0.3400","0.3400","0.0000","0.0000","0.3400","4800","","0"
"2008-12-04","GOIL","0.4000","0.2500","0.3400","0.3400","0.3400","0.0000","0.0000","0.3400","0","","0"
"2008-12-09","GOIL","0.4000","0.2500","0.3400","0.3400","0.3400","0.0000","0.0000","0.3400","0","","0"
"2008-12-10","GOIL","0.4000","0.2500","0.3400","0.3400","0.3400","0.0000","0.0000","0.3400","0","","0"
"2008-12-11","GOIL","0.4000","0.2500","0.3400","0.3400","0.3400","0.0000","0.0000","0.3400","0","","0"
"2008-12-12","GOIL","0.4000","0.2500","0.3400","0.3400","0.3400","0.0000","0.0000","0.3400","0","","0"
"2008-12-15","GOIL","0.4000","0.2500","0.3400","0.3400","0.3400","0.0000","0.0000","0.3400","0","","0"
"2008-12-16","GOIL","0.4000","0.2500","0.3400","0.3400","0.3300","-0.0100","0.0000","0.3300","3000","","0"
"2008-12-17","GOIL","0.4000","0.2500","0.3300","0.3300","0.3300","0.0000","0.0000","0.3300","0","","0"
"2008-12-17","GOIL","0.4000","0.2500","0.3300","0.3300","0.3300","0.0000","0.0000","0.3300","0","","0"
"2008-12-18","GOIL","0.4000","0.2500","0.3300","0.3300","0.3200","0.0000","0.0000","0.3200","100","","0"
"2008-12-18","GOIL","0.4000","0.2500","0.3300","0.3300","0.3300","0.3300","0.0000","0.3200","100","","0"
"2008-12-19","GOIL","0.4000","0.2500","0.3300","0.3300","0.3300","0.0000","0.0000","0.3300","0","","0"
"2008-12-22","GOIL","0.4000","0.2500","0.3300","0.3300","0.3300","0.0000","0.0000","0.3300","3000","","0"
"2008-12-23","GOIL","0.4000","0.2500","0.3300","0.3300","0.3300","0.0000","0.0000","0.3200","800","","0"
"2008-12-24","GOIL","0.4000","0.2500","0.3300","0.3300","0.3300","0.0000","0.0000","0.3300","0","","0"
"2008-12-29","GOIL","0.4000","0.2500","0.3300","0.3300","0.3300","0.0000","0.0000","0.3300","0","","0"
"2008-12-30","GOIL","0.4000","0.2500","0.3300","0.3300","0.3200","-0.0100","0.0000","0.3200","1100","","0"
"2008-12-31","GOIL","0.4000","0.2500","0.3200","0.3200","0.3200","0.0000","0.0000","0.3200","300","","0"
"2009-01-02","GOIL","0.3200","0.3200","0.3200","0.3200","0.3200","0.0000","0.0000","0.3200","0","","0"
"2009-01-05","GOIL","0.3200","0.3200","0.3200","0.3200","0.3200","0.0000","0.0000","0.3200","1000","","0"
"2009-01-06","GOIL","0.3200","0.3200","0.3200","0.3200","0.3200","0.0000","0.0000","0.3200","1000","","0"
"2009-01-07","GOIL","0.3200","0.3200","0.3200","0.3200","0.3200","0.0000","0.0000","0.3200","0","","0"
"2009-01-08","GOIL","0.3200","0.3200","0.3200","0.3200","0.3200","0.0000","0.0000","0.3200","0","","0"
"2009-01-09","GOIL","0.3200","0.3200","0.3200","0.3200","0.3200","0.0000","0.0000","0.3200","0","","0"
"2009-01-12","GOIL","0.3200","0.3200","0.3200","0.3200","0.3200","0.0000","0.0000","0.3100","1000","","0"
"2009-01-13","GOIL","0.3200","0.3200","0.3200","0.3200","0.3200","0.0000","0.0000","0.3100","0","","0"
"2009-01-14","GOIL","0.3200","0.3200","0.3200","0.3200","0.3200","0.0000","0.0000","0.3200","0","","0"
"2009-01-15","GOIL","0.3200","0.3000","0.3200","0.3200","0.3000","-0.0200","0.0000","0.3200","3000","","0"
"2009-01-16","GOIL","0.3200","0.3000","0.3000","0.3000","0.3000","0.0000","0.0000","0.3000","2000","","0"
"2009-01-19","GOIL","0.3200","0.3000","0.3000","0.3000","0.3000","0.0000","0.0000","0.2900","0","","0"
"2009-01-20","GOIL","0.3200","0.3000","0.3000","0.3000","0.3000","0.0000","0.0000","0.3000","2000","","0"
"2009-01-21","GOIL","0.3200","0.3000","0.3000","0.3000","0.3000","0.0000","0.0000","0.3000","5000","","0"
"2009-01-22","GOIL","0.3200","0.3000","0.3000","0.3000","0.3000","0.0000","0.0000","0.3000","500","","0"
"2009-01-23","GOIL","0.3200","0.3000","0.3000","0.3000","0.3000","0.0000","0.0000","0.3000","10300","","0"
"2009-01-26","GOIL","0.3200","0.3000","0.3000","0.3000","0.3000","0.0000","0.0000","0.3000","0","","0"
"2009-01-27","GOIL","0.3200","0.3000","0.3000","0.3000","0.3000","0.0000","0.0000","0.3000","0","","0"
"2009-01-28","GOIL","0.3200","0.3000","0.3000","0.3000","0.3000","0.0000","0.0000","0.3000","0","","0"
"2009-01-29","GOIL","0.3200","0.3000","0.3000","0.3000","0.3000","0.0000","0.0000","0.3000","2900","","0"
"2009-01-30","GOIL","0.3200","0.3000","0.3000","0.3000","0.3000","0.0000","0.0000","0.3000","300","","0"
"2009-02-02","GOIL","0.3200","0.3000","0.3000","0.3000","0.3000","0.0000","0.0000","3.0000","1000","","0"
"2009-02-03","GOIL","0.3200","0.3000","0.3000","0.3000","0.3000","0.0000","0.0000","0.3000","0","","0"
"2009-02-04","GOIL","0.3200","0.3000","0.3000","0.3000","0.3000","0.0000","0.0000","0.3000","0","","0"
"2009-02-05","GOIL","0.3200","0.3000","0.3000","0.3000","0.3000","0.0000","0.0000","0.3000","0","","0"
"2009-02-06","GOIL","0.3200","0.3000","0.3000","0.3000","0.3000","0.0000","0.0000","0.3000","0","","0"
"2009-02-09","GOIL","0.3200","0.3000","0.3000","0.3000","0.3000","0.0000","0.0000","0.3000","700","","0"
"2009-02-10","GOIL","0.3200","0.3000","0.3000","0.3000","0.3000","0.0000","","","0","","0"
"2009-02-11","GOIL","0.3200","0.3000","0.3000","0.3000","0.3000","0.0000","","","0","","0"
"2009-02-12","GOIL","0.3200","0.3000","0.3000","0.3000","0.3000","0.0000","0.0000","0.3000","0","","0"
"2009-02-13","GOIL","0.3200","0.3000","0.3000","0.3000","0.3000","0.0000","","","800","","0"
"2009-02-16","GOIL","0.3200","0.3000","0.3000","0.3000","0.3000","0.0000","","","0","","0"
"2009-02-17","GOIL","0.3200","0.3000","0.3000","0.3000","0.3000","0.0000","","","9100","","0"
"2009-02-18","GOIL","0.3200","0.3000","0.3000","0.3000","0.3000","0.0000","0.0000","0.3000","0","","0"
"2009-02-19","GOIL","0.3200","0.3000","0.3000","0.3000","0.3000","0.0000","0.0000","6900.0000","0","","0"
"2009-02-20","GOIL","0.3200","0.3000","0.3000","0.3000","0.3000","0.0000","0.0000","0.3000","500","","0"
"2009-02-23","GOIL","0.3200","0.3000","0.3000","0.3000","0.3000","0.0000","0.0000","0.3000","400","","0"
"2009-02-24","GOIL","0.3200","0.3000","0.3000","0.3000","0.3000","0.0000","","","29700","","0"
"2009-02-25","GOIL","0.3200","0.3000","0.3000","0.3000","0.3000","0.0000","0.0000","0.3000","10000","","0"
"2009-02-26","GOIL","0.3200","0.3000","0.3000","0.3000","0.3000","0.0000","0.0000","0.3000","0","","0"
"2009-02-27","GOIL","0.3200","0.3000","0.3000","0.3000","0.3000","0.0000","","","300","","0"
"2009-03-02","GOIL","0.3200","0.3000","0.3000","0.3000","0.3000","0.0000","0.0000","0.3000","0","","0"
"2009-03-03","GOIL","0.3200","0.3000","0.3000","0.3000","0.3000","0.0000","","","0","","0"
"2009-03-04","GOIL","0.3200","0.3000","0.3000","0.3000","0.3000","0.0000","0.0000","0.2900","0","","0"
"2009-03-05","GOIL","0.3200","0.3000","0.3000","0.3000","0.3000","0.0000","0.0000","0.2900","0","","0"
"2009-03-09","GOIL","0.3200","0.3000","0.3000","0.3000","0.3000","0.0000","0.0000","0.3000","1500","","0"
"2009-03-10","GOIL","0.3200","0.3000","0.3000","0.3000","0.3000","0.0000","0.0000","0.3000","900","","0"
"2009-03-11","GOIL","0.3200","0.3000","0.3000","0.3000","0.3000","0.0000","0.0000","0.2900","0","","0"
"2009-03-12","GOIL","0.3200","0.3000","0.3000","0.3000","0.3000","0.0000","","","0","","0"
"2009-03-13","GOIL","0.3200","0.3000","0.3000","0.3000","0.3000","0.0000","0.0000","0.3000","0","","0"
"2009-03-16","GOIL","0.3200","0.3000","0.3000","0.3000","0.3000","0.0000","0.0000","0.3000","0","","0"
"2009-03-17","GOIL","0.3200","0.3000","0.3000","0.3000","0.3000","0.0000","0.0000","0.3000","25000","","0"
"2009-03-18","GOIL","0.3200","0.3000","0.3000","0.3000","0.3000","0.0000","0.0000","0.3000","1300","","0"
"2009-03-19","GOIL","0.3200","0.3000","0.3000","0.3000","0.3000","0.0000","0.0000","0.3000","300","","0"
"2009-03-20","GOIL","0.3200","0.3000","0.3000","0.3000","0.3000","0.0000","0.0000","0.3000","0","","0"
"2009-03-23","GOIL","0.3200","0.3000","0.3000","0.3000","0.3000","0.0000","0.0000","0.2900","0","","0"
"2009-03-24","GOIL","0.3200","0.3000","0.3000","0.3000","0.3000","0.0000","0.0000","0.3000","0","","0"
"2009-03-25","GOIL","0.3200","0.3000","0.3000","0.3000","0.3000","0.0000","0.0000","0.3000","0","","0"
"2009-03-26","GOIL","0.3200","0.3000","0.3000","0.3000","0.3000","0.0000","","","0","","0"
"2009-03-27","GOIL","0.3200","0.3000","0.3000","0.3000","0.3000","0.0000","0.0000","0.3000","0","","0"
"2009-03-30","GOIL","0.3200","0.3000","0.3000","0.3000","0.3000","0.0000","","","100","","0"
"2009-03-31","GOIL","0.3200","0.3000","0.3000","0.3000","0.3000","0.0000","0.0000","0.3000","0","","0"
"2009-04-01","GOIL","0.3200","0.3000","0.3000","0.3000","0.3000","0.0000","0.0000","0.3000","0","","0"
"2009-04-02","GOIL","0.3200","0.3000","0.3000","0.3000","0.3000","0.0000","0.0000","0.3000","0","","0"
"2009-04-03","GOIL","0.3200","0.3000","0.3000","0.3000","0.3000","0.0000","0.0000","0.3000","0","","0"
"2009-04-23","GOIL","0.3200","0.3000","0.3000","0.3000","0.3000","0.0000","","0.30","0","","0"
"2009-04-24","GOIL","0.3200","0.3000","0.3000","0.3000","0.3000","0.0000","","0.30","0","","0"
"2009-04-27","GOIL","0.32","0.29","0.30","0.30","0.29","-0.01","","0.30","4000","","0"
"2009-04-28","GOIL","0.32","0.29","0.29","0.29","0.29","0.00","","0.29","0","","0"
"2009-04-29","GOIL","0.32","0.29","0.29","0.29","0.29","0.00","","0.29","0","","0"
"2009-04-30","GOIL","0.32","0.28","0.29","0.29","0.28","-0.01","","0.28","1700","","0"
"2009-05-04","GOIL","0.32","0.28","0.28","0.28","0.28","0.00","","0.28","7100","","0"
"2009-05-05","GOIL","0.32","0.28","0.28","0.28","0.28","0.00","","0.28","8000","","0"
"2009-05-06","GOIL","0.32","0.28","0.28","0.28","0.28","0.00","","0.28","0","","0"
"2009-05-07","GOIL","0.32","0.28","0.28","0.28","0.28","0.00","","0.28","1100","","0"
"2009-05-08","GOIL","0.32","0.28","0.28","0.28","0.28","0.00","","0.28","0","","0"
"2009-05-11","GOIL","0.32","0.28","0.28","0.28","0.28","0.00","","0.28","3000","","0"
"2009-05-12","GOIL","0.32","0.28","0.28","0.28","0.28","0.00","","0.28","3000","","0"
"2009-05-13","GOIL","0.32","0.28","0.28","0.28","0.28","0.00","","0.28","0","","0"
"2009-05-14","GOIL","0.32","0.28","0.28","0.28","0.28","0.00","","0.28","0","","0"
"2009-05-15","GOIL","0.32","0.28","0.28","0.28","0.28","0.00","","0.25","0","","0"
"2009-05-18","GOIL","0.32","0.28","0.28","0.28","0.28","0.00","","0.28","0","","0"
"2009-05-19","GOIL","0.32","0.28","0.28","0.28","0.28","0.00","","0.28","0","","0"
"2009-05-20","GOIL","0.32","0.28","0.28","0.28","0.28","0.00","","0.28","0","","0"
"2009-05-21","GOIL","0.32","0.25","0.28","0.28","0.25","-0.03","","0.25","50000","","0"
"2009-05-22","GOIL","0.32","0.25","0.28","0.28","0.25","0.00","","0.25","50000","","0"
"2009-05-26","GOIL","0.32","0.25","0.28","0.28","0.25","0.00","","0.25","0","","0"
"2009-05-27","GOIL","0.32","0.25","0.28","0.28","0.25","0.00","","0.25","3000","","0"
"2009-05-28","GOIL","0.32","0.25","0.28","0.28","0.25","0.00","","0.25","0","","0"
"2009-05-29","GOIL","0.32","0.25","0.28","0.28","0.25","0.00","","0.25","1000","","0"
"2009-06-01","GOIL","0.32","0.25","0.28","0.28","0.25","0.00","","0.24","0","","0"
"2009-06-02","GOIL","0.32","0.25","0.28","0.28","0.25","0.00","","","0","","0"
"2009-06-03","GOIL","0.32","0.25","0.28","0.28","0.25","0.00","","0.25","0","","0"
"2009-06-04","GOIL","0.32","0.25","0.28","0.28","0.25","0.00","","0.25","0","","0"
"2009-06-05","GOIL","0.32","0.24","0.28","0.28","0.24","-0.01","","0.23","400","","0"
"2009-06-08","GOIL","0.32","0.24","0.28","0.28","0.24","0.00","","0.24","8000","","0"
"2009-06-09","GOIL","0.32","0.24","0.24","0.24","0.24","0.00","","0.24","0","","0"
"2009-06-10","GOIL","0.32","0.24","0.28","0.28","0.24","0.00","","0.24","0","","0"
"2009-06-11","GOIL","0.32","0.24","0.28","0.28","0.24","0.00","","0.24","0","","0"
"2009-06-12","GOIL","0.32","0.24","0.28","0.28","0.24","0.00","","0.24","0","","0"
"2009-06-15","GOIL","0.32","0.24","0.28","0.28","0.24","0.00","","0.22","4500","","0"
"2009-06-16","GOIL","0.32","0.24","0.28","0.28","0.24","0.00","","0.24","0","","0"
"2009-06-17","GOIL","0.32","0.24","0.28","0.28","0.24","0.00","","0.24","0","","0"
"2009-06-18","GOIL","0.32","0.24","0.28","0.28","0.24","0.00","","0.24","200","","0"
"2009-06-19","GOIL","0.32","0.24","0.28","0.28","0.24","0.00","","0.24","0","","0"
"2009-06-22","GOIL","0.32","0.22","0.24","0.24","0.22","-0.02","","0.21","500","","0"
"2009-06-23","GOIL","0.32","0.22","0.24","0.24","0.22","0.00","","0.21","0","","0"
"2009-06-24","GOIL","0.32","0.22","0.24","0.24","0.22","0.00","","0.21","0","","0"
"2009-06-25","GOIL","0.32","0.20","0.22","0.22","0.20","-0.02","","0.20","800","","0"
"2009-06-26","GOIL","0.32","0.19","0.20","0.20","0.19","-0.01","","0.19","19000","","0"
"2009-06-29","GOIL","0.32","0.19","0.19","0.19","0.19","0.00","","0.20","0","","0"
"2009-06-30","GOIL","0.32","0.19","0.19","0.19","0.19","0.00","","0.19","0","","0"
"2009-07-02","GOIL","0.32","0.19","0.19","0.19","0.19","0.00","0.17","0.19","16,700","","0"
"2009-07-03","GOIL","0.32","0.19","0.19","0.19","0.19","0.00","","0.19","0","","0"
"2009-07-06","GOIL","0.32","0.17","0.19","0.19","0.17","-0.02","","0.17","5,000","","0"
"2009-07-07","GOIL","0.32","0.17","0.17","0.17","0.17","0.00","","0.17","0","","0"
"2009-07-08","GOIL","0.32","0.17","0.17","0.17","0.17","0.00","","0.17","5,000","","0"
"2009-07-09","GOIL","0.32","0.17","0.17","0.17","0.17","0","","0.17","0","","0"
"2009-07-10","GOIL","0.32","0.16","0.17","0.17","0.16","-0.01","","0.16","7,000","","0"
"2009-07-13","GOIL","0.32","0.16","0.16","0.16","0.16","0","","0.16","10,000","","0"
"2009-07-14","GOIL","0.32","0.14","0.16","0.16","0.14","-0.02","0.00","0.14","71,100","","0"
"2009-07-15","GOIL","0.32","0.14","0.14","0.14","0.14","0","0.13","0.14","8,400","","0"
"2009-07-16","GOIL","0.32","0.14","0.14","0.14","0.14","0.00","0.14","","16,500","","0"
"2009-07-17","GOIL","0.32","0.14","0.14","0.14","0.14","0.00","0.14","","7,800","","0"
"2009-07-20","GOIL","0.32","0.14","0.14","0.14","0.14","0.00","0.13","","0","","0"
"2009-07-21","GOIL","0.32","0.14","0.14","0.14","0.14","0.00","0.14","","0","","0"
"2009-07-22","GOIL","0.32","0.14","0.14","0.14","0.14","0.00","0.14","","6,100","","0"
"2009-07-23","GOIL","0.32","0.14","0.14","0.14","0.16","0.02","0.16","","15,500","","0"
"2009-07-24","GOIL","0.32","0.14","0.16","0.16","0.17","0.01","0.17","","67,800","","0"
"2009-07-27","GOIL","0.32","0.14","0.17","0.17","0.18","0.01","0.17","0.18","11,600","","0"
"2009-07-28","GOIL","0.32","0.14","0.18","0.18","0.18","0.00","0.17","0.18","8,900","","0"
"2009-07-29","GOIL","0.32","0.14","0.18","0.18","0.18","0.00","0.17","0.18","15,000","","0"
"2009-07-30","GOIL","0.32","0.14","0.18","0.18","0.18","0.00","0.18","","6,700","","0"
"2009-07-31","GOIL","0.32","0.14","0.18","0.18","0.18","0.00","0.18","","1,200","","0"
"2009-08-03","GOIL","0.32","0.14","0.18","0.18","0.18","0.00","0.18","","5,900","","0"
"2009-08-04","GOIL","0.32","0.14","0.18","0.18","0.18","0.00","","0.18","1,200","","0"
"2009-08-05","GOIL","0.32","0.14","0.18","0.18","0.18","0.00","0.18","","6,800","","0"
"2009-08-06","GOIL","0.32","0.14","0.18","0.18","0.18","0.00","0.18","0.19","2,800","","0"
"2009-08-07","GOIL","0.32","0.14","0.18","0.18","0.18","0.00","0.18","0.19","10,300","","0"
"2009-08-10","GOIL","0.32","0.14","0.18","0.18","0.18","0.00","","","5,100","","0"
"2009-08-11","GOIL","0.32","0.14","0.18","0.18","0.18","0.00","0.18","","14,400","","0"
"2009-08-12","GOIL","0.32","0.14","0.18","0.18","0.18","0.00","0.18","","0","","0"
"2009-08-13","GOIL","0.32","0.14","0.18","0.18","0.18","0.00","","0.18","1,900","","0"
"2009-08-14","GOIL","0.32","0.14","0.18","0.18","0.18","0.00","","0.18","700","","0"
"2009-08-17","GOIL","0.32","0.14","0.18","0.18","0.18","0.00","","0.18","6,700","","0"
"2009-08-18","GOIL","0.32","0.14","0.18","0.18","0.18","0.00","","0.18","100","","0"
"2009-08-19","GOIL","0.32","0.14","0.18","0.18","0.17","-0.01","0.16","0.18","10,100","","0"
"2009-08-20","GOIL","0.32","0.14","0.17","0.17","0.16","-0.01","0.15","0.17","7,600","","0"
"2009-08-21","GOIL","0.32","0.14","0.16","0.16","0.16","0.00","","0.16","200","","0"
"2009-08-24","GOIL","0.32","0.14","0.16","0.16","0.16","0.00","","0.16","800","","0"
"2009-08-25","GOIL","0.32","0.14","0.16","0.16","0.16","0.00","","0.16","1,300","","0"
"2009-08-26","GOIL","0.32","0.14","0.16","0.16","0.16","0.00","","0.16","0","","0"
"2009-08-27","GOIL","0.32","0.14","0.16","0.16","0.16","0.00","","0.16","6,100","","0"
"2009-08-28","GOIL","0.32","0.14","0.16","0.16","0.15","-0.01","0.15","0.16","40,000","","0"
"2009-08-31","GOIL","0.32","0.14","0.15","0.15","0.15","0.00","0.14","0.15","4,200","","0"
"2009-09-01","GOIL","0.32","0.14","0.15","0.15","0.15","0.00","0.15","","42,900","","0"
"2009-09-02","GOIL","0.32","0.14","0.15","0.15","0.15","0.00","0.14","0.15","14,700","","0"
"2009-09-03","GOIL","0.32","0.14","0.15","0.15","0.15","0.00","0.15","","36,300","","0"
"2009-09-04","GOIL","0.32","0.14","0.15","0.15","0.16","0.01","0.15","","34,900","","0"
"2009-09-07","GOIL","0.32","0.14","0.16","0.16","0.16","0.00","","0.16","60,200","","0"
"2009-09-08","GOIL","0.32","0.14","0.16","0.16","0.15","-0.01","0.15","0.16","281,500","","0"
